CREDIT_LIMIT,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,default_payment_next_month,AVG_BILL_AMT,AVG_PAY_AMT
280000,2,1,2,35,-2,-2,-2,-2,0,-1,0,3942,3158.5
140000,1,1,2,50,-1,2,-1,-1,-1,-1,1,520,260
70000,2,1,2,25,0,0,0,0,0,0,0,59108.1666666667,2248.83333333333
200000,2,2,2,27,0,0,0,0,0,0,0,125764.333333333,4692.83333333333
230000,2,2,2,27,-2,-2,-2,-2,-2,-2,0,326,326
30000,2,1,2,31,0,0,0,2,0,0,0,29079.8333333333,1950
80000,2,2,2,24,0,0,0,-1,0,-1,0,7836,2371.66666666667
10000,1,3,1,54,4,3,2,2,2,2,1,8571.5,833.333333333333
80000,2,2,2,23,0,0,0,0,0,-1,0,6712.16666666667,3958
180000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0
30000,2,1,1,32,0,0,0,0,0,0,1,29252,1483.33333333333
120000,2,1,2,24,0,0,0,0,-1,-1,0,4899.66666666667,3030.83333333333
460000,2,2,2,35,0,0,0,0,0,0,0,423594,15423.3333333333
150000,1,1,1,55,1,-1,-1,0,-1,-1,0,18622.1666666667,18975.8333333333
20000,2,1,2,25,1,2,0,0,0,0,0,17568.6666666667,1333.66666666667
220000,2,1,1,41,7,6,5,4,3,2,1,231508.666666667,1000
30000,2,2,1,25,-1,2,2,0,0,0,0,30312,2397.83333333333
20000,2,3,2,22,-1,-1,-1,-1,-1,-2,0,260,195
170000,2,3,2,56,-1,-1,-1,-1,-1,-1,0,13729,19948
150000,2,1,2,35,0,0,2,2,0,0,1,135822.666666667,5506.83333333333
230000,2,2,2,28,0,0,0,0,0,0,0,14344.6666666667,2166.66666666667
50000,1,3,1,41,0,0,0,0,0,0,0,40623.8333333333,1338.33333333333
420000,2,1,2,34,-1,-1,-1,0,0,-1,0,22014.3333333333,15615.5
390000,1,2,2,29,0,0,0,0,0,0,0,65670,16500
310000,2,1,2,26,0,0,0,0,0,0,0,24123.1666666667,783.833333333333
50000,2,1,2,27,0,0,0,0,0,0,1,5242.66666666667,550.333333333333
190000,2,2,1,34,0,0,0,0,0,0,0,102619.166666667,21232.8333333333
270000,2,3,1,58,-2,-2,-2,-2,-2,-2,0,1179.33333333333,1401.16666666667
300000,1,2,1,30,-2,-1,-1,-1,-2,-1,0,1459,2007
80000,2,3,1,40,0,0,0,0,0,0,1,7911.16666666667,1230
30000,2,2,2,22,0,0,0,0,0,0,0,29455.3333333333,2121.16666666667
200000,1,1,2,38,-1,-1,-1,-1,-2,-2,0,2327.5,2526.33333333333
80000,1,1,2,28,0,0,0,2,0,0,0,42847.6666666667,2075
20000,2,2,3,52,0,0,0,0,0,0,1,18761,865.833333333333
160000,2,2,1,55,0,0,0,0,0,0,0,67214.1666666667,3166.66666666667
390000,2,1,2,30,0,0,0,0,0,0,0,58119.6666666667,2834.33333333333
110000,1,2,2,28,2,2,2,2,2,0,1,111211.166666667,3783.33333333333
130000,2,1,1,23,1,2,-1,-1,-1,-1,0,44521.8333333333,13736
330000,1,1,2,37,-2,-2,-2,-2,-2,-2,0,270.666666666667,270.666666666667
340000,1,2,1,42,0,0,0,0,0,0,0,119768.5,26000
20000,2,2,1,36,1,-2,-2,-2,-2,-2,0,-25,0
80000,2,2,1,24,0,0,0,2,2,2,0,53728.1666666667,2466.66666666667
250000,1,2,2,27,0,0,0,0,0,0,0,23674.1666666667,3010.83333333333
70000,2,2,2,40,2,0,0,0,0,0,1,63906.5,2253.66666666667
50000,1,2,2,43,-1,-1,-1,-1,0,-1,1,462,462
170000,1,2,1,30,-1,-1,-1,0,-1,-1,0,477,510.333333333333
20000,1,2,1,41,1,-1,-1,-1,0,0,0,6840.16666666667,6851.5
200000,1,2,1,30,0,0,0,0,0,0,0,92621.5,12768.5
50000,1,2,2,24,0,0,0,0,0,0,0,30249.1666666667,1022.5
110000,2,1,2,26,0,0,0,0,0,0,0,79772,2469.5
190000,1,1,2,32,0,0,0,0,0,0,1,150359.666666667,6645.66666666667
300000,2,2,2,30,0,0,0,0,2,0,0,214464.5,9666.66666666667
200000,1,1,2,30,2,4,4,4,4,4,0,180237,5252
130000,2,1,2,30,2,3,2,2,0,0,1,9782.5,600
30000,2,2,1,29,0,0,0,0,0,0,0,16417.8333333333,4916.66666666667
40000,2,2,2,44,2,2,2,2,2,2,1,37988.6666666667,1854
20000,1,2,2,24,0,0,0,2,0,0,0,8825.33333333333,1000
100000,1,1,2,30,0,0,0,0,0,0,1,93248.5,3441.16666666667
70000,2,2,2,28,1,2,2,2,0,0,1,69949.3333333333,4700
20000,1,2,2,22,0,0,2,2,2,2,0,9499.33333333333,1250
430000,2,2,2,33,0,0,0,0,0,0,0,161095,6066.66666666667
50000,2,1,2,29,-1,-1,-1,0,-1,-1,1,3677.5,2834.5
230000,2,2,1,38,0,0,0,0,0,0,0,9625.16666666667,1210
280000,2,2,1,27,0,0,0,0,0,0,0,246559.666666667,8741.16666666667
110000,2,1,3,33,0,0,0,0,0,0,0,101446.833333333,7332
80000,2,1,2,24,1,2,0,0,0,0,0,5452.33333333333,2172
280000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,4860.16666666667,4501.83333333333
50000,1,1,2,44,0,0,0,0,0,0,1,50465.1666666667,3769.66666666667
10000,2,3,1,49,-1,2,2,-2,-2,-2,1,378.833333333333,0
20000,2,2,1,48,1,-2,-2,-2,-2,-1,1,245.5,400.5
50000,2,3,1,44,1,-1,-1,-1,-1,-1,1,10873.6666666667,13031.1666666667
50000,2,2,2,29,0,0,0,0,0,0,0,31255.1666666667,1126.83333333333
70000,1,2,1,42,0,0,0,0,0,0,0,67837.5,2783.33333333333
50000,2,2,1,51,1,2,2,-2,-2,-2,0,1540.33333333333,0
340000,2,2,2,29,0,0,0,0,0,0,0,219519.666666667,7395.5
80000,1,2,1,46,0,0,0,0,0,0,0,52215.1666666667,1985.16666666667
60000,1,2,1,48,0,0,0,0,0,-1,0,49653.1666666667,8455.16666666667
140000,2,2,1,30,0,0,2,4,3,2,1,116879,4925.16666666667
230000,2,2,1,25,0,0,0,0,0,0,0,12019.3333333333,2790.83333333333
50000,1,2,1,53,0,0,0,0,0,0,0,33453.5,1091
20000,2,2,1,37,0,0,0,0,0,0,0,23692.6666666667,1394
200000,1,1,1,41,-1,-1,-1,2,0,-1,0,2772.83333333333,2180
180000,2,2,1,36,-1,-1,-1,-2,-2,-2,0,197.5,66.3333333333333
70000,2,1,2,29,0,0,0,0,0,0,0,71279.1666666667,2966.66666666667
270000,2,1,1,31,-2,-2,-2,-2,-2,-2,0,23032.6666666667,22900.3333333333
30000,2,2,2,25,0,0,0,0,0,0,1,29137.3333333333,2067
50000,2,2,2,32,1,2,0,0,0,3,1,34517.8333333333,1325
500000,2,1,1,49,-2,-1,-1,-1,-1,-1,0,23494.1666666667,29737.6666666667
140000,2,2,2,36,0,0,0,0,0,0,0,102691.166666667,7998.66666666667
350000,2,1,1,31,-2,-2,-1,0,0,-1,0,15877,11746.3333333333
220000,2,1,2,30,0,0,0,0,0,0,0,123470.666666667,3907.83333333333
500000,1,1,1,41,0,0,0,0,0,0,0,402737,13032.8333333333
70000,1,3,2,27,2,2,2,3,3,2,1,61616.3333333333,2592.5
170000,1,1,1,45,-1,-1,-1,-1,-1,-1,0,2557.5,3053
370000,2,1,2,28,-1,-1,-1,-1,-1,-1,0,5689,13608.5
150000,2,2,1,24,0,-1,-1,-1,-1,-1,0,3215,3645.16666666667
20000,2,1,2,25,0,0,0,0,0,0,0,17619.8333333333,1868.5
280000,2,4,2,29,0,0,0,0,-2,-2,0,2912.5,916.666666666667
390000,1,1,1,35,0,0,0,0,0,0,0,45297.8333333333,6838.33333333333
400000,2,1,1,48,-1,-1,-1,-1,-1,-1,0,14416,18214.5
500000,1,1,2,28,0,0,0,0,0,0,0,49708.3333333333,10695.6666666667
90000,2,2,1,34,1,-1,-1,-2,-2,-1,0,433.166666666667,433.166666666667
290000,1,1,2,36,0,0,0,0,0,0,0,156419.166666667,5250.5
130000,2,2,2,23,0,0,0,0,0,0,0,105993.666666667,7500
30000,2,1,2,29,2,-1,-1,-1,2,0,0,3700.83333333333,1627
200000,1,2,1,45,0,0,0,0,0,0,0,159357.666666667,6463.33333333333
390000,2,2,1,30,0,0,0,0,0,0,0,94493.5,3750
260000,1,2,2,31,0,0,-1,-1,-1,0,0,105414.833333333,33209.3333333333
110000,2,1,1,31,-2,-2,-2,-2,-2,-1,0,10653,10986.3333333333
150000,2,2,1,29,2,2,2,2,2,2,1,104740.5,4150
230000,2,1,1,61,-2,-2,-2,-2,-2,-2,0,1443,1443
200000,2,1,2,26,0,0,0,0,0,0,0,143327.666666667,6033.33333333333
100000,2,2,1,36,0,0,0,0,0,0,0,12522,3494
210000,1,2,2,30,-1,-1,-1,-1,0,-1,0,3033.16666666667,2332.16666666667
300000,2,1,2,33,0,-1,-1,-1,-1,-1,0,14664.6666666667,14607.6666666667
310000,1,1,1,48,0,0,-1,-1,-1,2,0,7108.16666666667,1505.5
130000,1,1,1,47,2,2,2,2,2,2,0,119181.166666667,4602
80000,1,3,1,46,2,2,0,0,0,0,0,28271.8333333333,835.666666666667
150000,2,1,2,27,-1,-1,-1,0,0,-2,0,1084.66666666667,620.833333333333
50000,2,3,1,28,0,0,2,0,0,0,1,18576.6666666667,1550
110000,1,1,2,25,0,0,0,0,0,0,0,57176.3333333333,1827.33333333333
80000,2,2,1,36,-1,-1,-1,-1,-1,-1,0,3478.66666666667,3090.33333333333
30000,2,1,2,22,0,0,0,2,3,2,1,9366.5,724.666666666667
220000,2,2,2,36,0,0,0,0,0,0,0,113641.166666667,4779.16666666667
270000,2,2,2,25,0,0,0,0,0,0,0,133698.833333333,4523.33333333333
400000,2,1,2,29,0,0,2,0,0,0,1,73385.8333333333,3627.83333333333
200000,2,2,2,36,-1,-1,-1,-2,-2,-1,0,1069.83333333333,842.833333333333
200000,2,2,2,23,0,0,-2,-2,-2,-2,1,10275,0
270000,2,1,1,35,2,0,0,0,0,0,0,135548.5,5216.66666666667
170000,2,2,2,37,0,0,0,0,0,0,0,56965.1666666667,3000
20000,2,3,1,43,0,0,0,0,0,0,0,14476.8333333333,1815.66666666667
50000,1,3,1,59,0,0,-2,-2,-2,-2,0,8566.66666666667,0
200000,1,1,2,31,0,-1,-1,0,0,0,0,14105.6666666667,8339
260000,1,1,2,33,-1,-1,-1,-2,-1,-1,0,445.333333333333,276
30000,2,2,1,27,0,0,2,2,0,0,1,12449.3333333333,886.333333333333
50000,2,2,1,50,0,0,0,0,0,0,1,28759.8333333333,1546.5
80000,2,3,1,51,0,0,0,0,0,-1,0,3827.5,768.166666666667
130000,2,2,1,37,0,0,0,2,0,0,1,36824.1666666667,1319.83333333333
150000,2,1,2,29,0,0,0,0,0,0,0,120145.5,4891.33333333333
200000,1,2,2,31,0,0,0,0,0,0,0,183711.833333333,6957.66666666667
160000,1,3,2,27,2,2,2,-1,0,0,1,55749.8333333333,41566.3333333333
140000,2,3,2,26,2,0,0,0,0,0,1,142540.666666667,5333.5
260000,2,2,2,29,0,0,0,0,0,0,0,124533.333333333,3866.66666666667
200000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,6904.5,7763.33333333333
470000,2,1,2,27,-1,-1,-1,-1,-1,-1,0,3610,3272.66666666667
50000,2,2,2,24,0,0,0,0,0,0,0,35580.8333333333,1296.66666666667
110000,2,2,1,38,2,2,0,0,0,2,1,43271.1666666667,1766.66666666667
200000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,2921.16666666667,1484.33333333333
90000,1,2,2,35,0,0,0,0,0,0,0,59119.3333333333,1959.33333333333
70000,2,2,1,44,0,0,0,0,0,0,0,24212.6666666667,2255.16666666667
360000,2,2,2,29,-2,-2,-2,-2,-1,-1,0,983.166666666667,992.833333333333
310000,1,3,1,44,0,0,0,0,0,0,0,258011.166666667,12000
110000,2,1,1,28,0,0,0,0,0,2,0,100964.833333333,5724.33333333333
150000,1,2,2,26,0,0,0,0,0,0,0,106898.166666667,3660.66666666667
100000,2,2,1,29,1,4,3,2,2,2,0,83294.5,1583.33333333333
280000,1,1,2,33,0,0,0,0,0,0,0,101251.166666667,2543.66666666667
400000,2,2,1,37,-2,-2,-2,-1,0,0,0,11397.8333333333,7664.5
240000,2,1,2,29,0,0,0,0,0,0,0,14414.3333333333,1551.5
50000,2,3,2,35,0,0,0,0,0,0,0,11686.1666666667,894.333333333333
450000,2,2,2,34,-2,-2,-2,-2,-2,-2,0,1440.16666666667,814.833333333333
100000,2,2,1,30,2,-1,-1,0,0,0,0,25738.6666666667,8749.83333333333
110000,2,2,2,25,0,0,0,0,0,0,0,95682,3850
130000,2,1,2,29,-1,-1,-1,-1,0,0,1,749,612.5
400000,1,3,1,57,-1,0,0,-1,0,0,0,70812.5,38908.5
150000,1,1,2,23,-1,-1,-1,-1,-1,-1,0,2973.5,3332.33333333333
330000,2,2,2,29,0,0,0,0,-1,-1,0,74980,26212.3333333333
50000,2,1,1,50,1,2,0,0,0,0,0,47240.3333333333,3629.16666666667
310000,1,2,2,30,-2,-2,-2,-2,-2,-2,0,169.166666666667,244.5
110000,2,2,2,24,1,2,2,0,0,-1,0,48651.6666666667,13294.3333333333
250000,2,1,1,42,0,0,-2,-2,-2,-2,0,4216.33333333333,0
280000,1,2,2,35,-2,-2,-2,-2,-2,-2,0,3503.83333333333,3573.5
200000,1,1,1,37,1,-2,-1,-1,0,0,0,1172.16666666667,739.666666666667
170000,2,1,2,44,-1,-1,-1,-1,-1,-1,0,2452.5,2884
230000,1,2,1,53,2,2,-2,-2,-2,-1,0,303.333333333333,78.3333333333333
160000,2,2,2,37,2,2,2,2,2,2,1,151210,4918.5
80000,2,2,2,29,0,0,0,2,2,0,1,62049.3333333333,3827.5
30000,2,2,2,25,0,0,2,0,0,0,0,9388,1750
140000,2,3,2,24,1,2,2,2,0,0,1,45699,1879.83333333333
110000,2,2,1,46,0,-1,-1,-1,-1,-1,1,19731.8333333333,20172
20000,2,2,2,26,0,0,0,0,0,0,0,11496.6666666667,453.166666666667
360000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0
350000,1,1,1,57,0,0,0,0,0,0,0,268894.333333333,13000
100000,2,2,1,38,2,2,0,0,0,0,1,51720,2000
60000,1,2,1,39,-1,0,0,0,0,0,0,15274.5,3333.33333333333
10000,1,2,2,24,1,2,0,0,0,2,0,6572,683.333333333333
140000,1,2,1,47,3,3,3,2,0,0,1,189585.166666667,4382.16666666667
260000,2,1,2,30,-2,-2,-2,-2,-2,-2,1,1688.16666666667,1916.83333333333
20000,1,2,2,22,0,0,0,0,-1,-1,0,15948.3333333333,6202.66666666667
200000,2,2,1,39,0,0,0,0,0,-2,0,20180,2015.33333333333
290000,1,2,1,49,0,0,0,0,0,0,0,136255.333333333,4338.33333333333
10000,1,2,2,25,0,0,0,0,0,0,1,4862.66666666667,1125.83333333333
50000,2,1,1,30,0,0,0,0,0,0,0,32443.3333333333,1991.5
140000,2,1,2,34,-1,-1,-2,-2,-1,0,0,3216.66666666667,2066.66666666667
30000,2,1,2,25,0,0,0,0,0,-2,0,3460.33333333333,369.833333333333
50000,2,1,1,40,-2,-2,-2,-2,-2,-2,0,414.5,513.666666666667
80000,1,2,1,54,0,0,0,0,0,0,1,69331.6666666667,2902.33333333333
120000,2,2,2,26,0,0,0,0,0,0,0,12824.1666666667,813.666666666667
500000,1,1,1,55,-1,-1,-1,0,0,0,0,11570.1666666667,7820.66666666667
70000,2,2,2,22,2,2,2,2,0,0,0,63198.6666666667,2133.33333333333
170000,2,2,2,25,0,0,0,0,0,0,1,24913.8333333333,2982.5
360000,1,1,1,50,-1,-1,-2,-1,-1,-2,0,809.666666666667,672.166666666667
420000,1,1,2,36,-1,-1,-1,2,2,2,0,19199.1666666667,18931.3333333333
320000,2,2,2,27,0,0,0,0,0,0,0,210569.333333333,38217.8333333333
200000,2,2,1,41,0,0,0,0,0,0,0,45775.6666666667,3000
80000,2,2,1,38,-1,-1,-1,-1,-1,-1,1,826.833333333333,563.833333333333
500000,1,1,1,40,-2,-2,-2,-2,-2,-2,1,6114.16666666667,5243.83333333333
140000,1,1,2,28,0,0,0,0,0,0,1,113910.166666667,3469.16666666667
30000,2,2,2,23,0,0,0,0,0,0,0,26953.3333333333,1751.33333333333
140000,2,2,1,24,0,0,0,0,0,0,0,66033,2501.33333333333
20000,1,2,1,52,0,0,0,0,0,0,0,14396.5,707.333333333333
220000,1,2,1,47,-1,-1,-1,-1,-1,-1,0,13355.8333333333,13276.5
60000,1,3,1,38,1,2,2,0,0,2,0,32007,1583.33333333333
170000,1,2,2,32,1,-2,-1,2,2,-2,0,0,333.333333333333
170000,1,2,2,34,-1,-1,-1,-1,-1,-1,1,797.666666666667,671.333333333333
70000,1,2,1,37,0,0,0,0,0,0,0,51126.1666666667,4347.33333333333
50000,2,1,2,25,1,2,0,0,0,0,0,44713.6666666667,2266.83333333333
300000,1,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0
100000,1,1,2,26,0,0,0,0,0,0,0,13868.5,3878.33333333333
50000,2,1,2,24,0,0,0,-1,-1,-1,0,23662.1666666667,11734.1666666667
100000,2,1,2,25,2,0,0,2,0,0,1,82160.5,3685.66666666667
210000,2,3,1,38,-1,-1,-1,-1,-1,-1,0,3020,3287.33333333333
70000,2,3,1,26,0,0,0,0,0,0,0,35986.3333333333,2124.16666666667
100000,2,2,1,40,1,-2,-2,-2,-2,-2,0,0,0
50000,2,3,1,44,0,0,0,0,0,0,0,39058,1622.83333333333
100000,2,2,1,35,0,0,0,0,0,0,1,48659.1666666667,9739.5
250000,2,2,2,35,0,0,0,0,0,0,0,196233.666666667,29312.8333333333
190000,1,2,2,40,2,2,2,2,2,2,1,159881.166666667,8100
110000,2,2,1,34,0,0,0,2,0,0,0,45360.6666666667,2000
160000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0
80000,2,2,1,23,-2,-2,-2,-2,-2,-2,1,415,350
200000,2,1,2,32,0,0,0,0,0,0,0,14346,759.833333333333
350000,2,1,1,34,-1,0,0,0,0,0,0,88579.5,20500
20000,1,2,2,39,0,0,0,0,0,0,0,19711.6666666667,940.666666666667
400000,2,1,1,41,0,-1,-1,-1,0,0,0,27812.6666666667,4248
250000,2,4,1,43,-2,-2,-2,-2,-2,-2,0,688.333333333333,698
100000,1,1,1,43,0,0,0,0,0,0,0,47153.5,2020
340000,1,2,1,30,-2,-1,0,0,0,0,0,18397,6523.16666666667
30000,2,2,2,37,2,0,0,0,0,0,0,17820.6666666667,2416.66666666667
60000,1,2,2,23,0,0,0,0,0,0,1,28588.6666666667,1335.5
130000,1,3,1,48,0,0,2,-1,-1,-1,0,9729.16666666667,6707
50000,2,3,1,48,0,0,0,0,0,-2,1,42820.6666666667,1058.5
30000,1,3,2,42,0,0,0,0,0,0,1,10802.3333333333,1290.5
450000,1,2,1,55,2,2,-2,-2,-2,-2,1,416.666666666667,0
80000,2,2,1,27,-1,-1,-1,-1,-1,-2,0,260,260
360000,2,1,1,37,-1,-1,-1,-2,-2,-2,0,678,416.666666666667
440000,2,1,2,29,0,0,0,0,0,0,0,160376,7026
10000,1,2,2,23,0,0,0,0,0,-2,0,2601,355.833333333333
30000,2,2,1,36,0,0,0,2,0,0,0,26220.1666666667,1657
440000,2,1,1,39,0,0,0,0,0,0,1,326708.333333333,9239.66666666667
150000,1,5,2,31,-2,-2,-2,-2,-2,-2,0,38084.5,333.333333333333
150000,2,1,2,39,3,2,2,-1,-1,-2,0,363,330
170000,1,2,1,26,0,0,0,0,0,-2,0,25505.6666666667,9552.66666666667
50000,2,2,2,26,0,0,0,0,0,0,1,5641.16666666667,1168.5
200000,2,2,2,26,1,-1,2,-1,0,0,0,7070.33333333333,7381.83333333333
210000,2,1,2,33,0,0,0,0,2,-1,1,3899.66666666667,2971
100000,2,2,2,31,-1,-1,0,0,0,0,0,51894.3333333333,14558
80000,2,2,1,27,0,0,0,0,0,0,0,42930.3333333333,2032.16666666667
110000,1,2,2,24,0,0,0,0,0,0,0,73260.8333333333,3051.83333333333
20000,1,3,1,40,0,0,2,3,2,2,1,16665.1666666667,1316.66666666667
210000,2,2,1,32,0,0,0,0,0,0,0,130686.166666667,5900
50000,2,2,1,29,2,2,7,7,7,6,1,2450,0
280000,1,2,1,48,0,0,0,0,-2,-2,0,22381.1666666667,718.333333333333
20000,1,2,1,47,-1,-1,-1,-2,-2,-2,0,195,130
200000,2,2,2,32,0,0,0,0,0,0,0,165943.5,8566.66666666667
490000,1,2,1,34,0,0,0,0,-1,0,0,65496.6666666667,29876.1666666667
90000,1,2,3,40,0,0,0,0,-1,-1,1,36048.8333333333,2767.33333333333
230000,1,3,1,61,1,-2,-2,-2,-2,-2,1,0,0
110000,1,2,2,27,0,0,0,0,0,0,0,105493.166666667,5083.33333333333
50000,2,2,1,26,0,0,0,0,0,0,1,29073.5,965.166666666667
110000,2,2,2,34,-2,-2,-2,-2,-2,-2,0,96,96
130000,2,2,2,24,0,0,-1,0,0,0,0,90889.1666666667,24397.8333333333
20000,1,2,2,32,0,0,-1,0,0,0,0,10508.5,3183.33333333333
50000,1,2,2,35,-1,-1,-1,-1,-1,0,0,9652.83333333333,5141.66666666667
220000,2,1,2,35,-1,-1,-1,-1,-1,-1,0,5532.83333333333,5249
70000,2,1,2,27,1,2,2,2,2,2,0,64171.3333333333,2333.33333333333
50000,2,2,2,23,0,0,-2,-2,-2,-2,1,7272.33333333333,0
360000,1,1,2,36,1,-2,-2,-2,-2,-2,1,0,0
50000,2,3,2,23,0,0,0,0,0,0,0,12089.3333333333,4827.5
200000,2,2,1,28,0,0,0,0,0,0,0,63551.6666666667,17349.1666666667
360000,2,1,1,52,-2,-2,-2,-1,-1,-2,1,165.166666666667,167.166666666667
80000,2,2,2,28,0,0,0,0,0,0,0,43620.1666666667,1726
30000,2,2,2,33,1,2,0,0,0,0,0,15473.3333333333,683.333333333333
220000,1,1,1,42,-1,-1,-1,-1,0,-1,0,9959.83333333333,9299.5
280000,1,2,1,37,0,0,0,0,0,0,0,190482.166666667,7521.16666666667
100000,2,3,1,35,0,0,0,0,0,0,0,50392.3333333333,2023.16666666667
270000,2,1,1,40,0,0,0,-2,-2,-2,0,4076.16666666667,166.666666666667
160000,2,1,1,29,-1,-1,-2,-1,-1,-1,1,511.166666666667,214.833333333333
80000,1,2,1,46,0,0,0,0,0,0,0,66610.8333333333,2673.66666666667
140000,2,1,1,56,0,0,0,0,0,0,0,103543.666666667,3833.66666666667
20000,2,2,2,46,-1,-1,-1,-1,-2,-2,1,195,130
220000,1,2,2,25,0,0,0,0,0,0,0,96934.1666666667,3316.66666666667
30000,1,2,2,23,0,0,2,2,2,-1,1,19686.8333333333,1556
140000,1,2,2,26,2,2,2,2,2,2,1,129200.333333333,6750
170000,1,2,1,39,0,0,0,0,0,0,0,117341.333333333,6833.33333333333
140000,1,1,2,29,0,0,0,0,0,0,0,139567.166666667,4254.66666666667
20000,1,3,1,43,0,0,0,2,0,-1,0,15983.3333333333,1433.33333333333
210000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,1224.83333333333,1486.66666666667
50000,1,2,2,23,1,2,2,2,0,0,0,16581.1666666667,2250
80000,1,1,2,25,0,0,0,0,0,0,0,57399.6666666667,3400.66666666667
100000,2,2,1,34,-1,2,-1,-1,0,0,0,251.333333333333,246.5
100000,1,3,1,47,0,0,-1,-1,-2,-2,0,488.666666666667,1183.33333333333
310000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,49814.5,83050.6666666667
10000,1,2,2,29,2,2,0,0,2,2,1,7571,802.666666666667
130000,1,1,2,29,-1,-1,-1,0,0,-1,0,35065.8333333333,22049
280000,2,2,2,34,0,0,0,-1,-1,-2,0,6188.83333333333,4220.5
500000,2,1,2,25,1,-1,-1,-1,-1,0,0,3052.16666666667,3473.16666666667
20000,1,1,2,38,0,0,0,0,2,0,0,18880.5,1105.66666666667
360000,2,2,1,39,-1,2,2,-1,-1,-1,0,2447.33333333333,3224.5
180000,2,1,1,47,0,0,0,0,0,0,0,94761.6666666667,5783.33333333333
150000,2,3,1,42,-1,-1,-1,-1,-1,0,0,10506.6666666667,7629.33333333333
180000,2,1,2,33,0,0,0,0,0,0,0,107698.5,7050
50000,1,1,2,25,0,0,0,0,0,0,1,27713.6666666667,3610.33333333333
140000,2,2,2,31,3,3,2,2,2,2,1,129642,5116.66666666667
50000,2,2,1,38,-1,-1,-1,-1,-1,-1,0,671.833333333333,681
160000,2,2,1,39,0,0,-2,-2,-1,-1,0,32139.6666666667,14975
20000,1,2,2,22,0,0,0,0,0,0,0,6393.5,870
310000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,912.333333333333,756.833333333333
320000,1,2,2,26,0,0,0,0,0,0,0,208148.5,6847
120000,1,3,0,26,0,0,-1,-1,-1,-1,0,22074.6666666667,14248.6666666667
20000,1,1,1,36,0,0,0,0,0,0,1,16002.8333333333,852.166666666667
90000,2,2,1,47,-1,-1,-1,-1,-1,-1,0,11702.8333333333,11568.3333333333
140000,2,3,2,61,1,-2,-2,-2,-2,-2,1,0,0
400000,2,1,1,37,-1,0,-1,0,0,0,0,18517.5,10978.3333333333
180000,2,2,1,32,0,0,0,0,0,0,0,75138.3333333333,3400.33333333333
360000,1,2,1,46,-2,-2,-2,-2,-2,-2,1,2894.5,1478.16666666667
130000,2,3,1,41,0,0,0,0,0,0,0,71551.1666666667,2821.33333333333
60000,2,2,2,27,1,2,2,2,0,0,1,49681,1585
30000,1,3,2,45,0,0,0,0,0,0,0,25508.8333333333,1144.83333333333
20000,2,1,2,34,-2,-2,-2,-2,-2,-2,0,4620,5083.5
10000,1,1,2,27,0,0,0,0,0,0,0,7477,1251.16666666667
70000,1,1,2,29,0,0,0,2,0,0,0,35492.8333333333,1974.66666666667
300000,2,2,2,34,0,0,0,0,0,0,0,205909,6287.5
140000,1,2,1,30,1,-2,-2,-2,-2,-2,0,0,0
150000,1,2,2,38,-1,-1,-1,-1,-1,2,0,580.333333333333,501
300000,2,2,1,31,0,0,0,-1,-1,-1,0,2434.5,830
160000,2,3,1,39,-2,-2,-2,-2,-2,-2,0,1410.83333333333,400
500000,2,1,2,36,1,-2,-2,-2,-2,-2,1,0,0
260000,1,2,2,37,0,0,0,-1,0,0,0,155988.166666667,28003.6666666667
180000,2,2,1,33,0,0,0,0,0,0,0,145867.333333333,20020.5
100000,1,3,1,35,2,2,0,0,2,2,1,95233.3333333333,2916.66666666667
320000,2,2,1,29,0,0,0,0,0,0,0,17407.5,1644.16666666667
50000,2,2,1,36,2,0,0,0,0,-1,0,30175,4923
120000,2,2,1,30,1,-2,-2,-2,-2,-2,0,0,0
30000,1,2,2,34,-1,-1,-1,-1,-2,-2,0,195,130
80000,2,2,1,35,2,2,2,0,0,2,1,23860.8333333333,1116.66666666667
50000,2,2,1,31,2,0,0,0,0,0,1,23304.1666666667,956.166666666667
70000,2,1,2,34,2,2,2,2,2,2,1,46707.1666666667,2000
10000,1,2,1,62,-2,-2,-2,-2,-2,-2,0,1448.83333333333,986.166666666667
320000,1,2,1,42,-2,-2,-2,-2,-2,-2,0,956.666666666667,970
250000,2,2,1,35,1,2,2,2,2,2,0,205948.333333333,9096.33333333333
90000,2,4,2,25,-1,-1,-1,-1,-2,-2,1,1232.33333333333,999.666666666667
70000,2,2,2,23,0,0,0,0,0,0,0,25711.1666666667,1311.5
150000,2,1,1,35,0,0,0,0,0,0,0,31335,4362.5
310000,2,2,2,26,0,0,0,0,0,0,0,13244.5,3822
450000,2,3,2,40,-1,-1,-1,-1,0,0,0,22874.1666666667,27731.3333333333
